Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/batch[3] [mixed],52,0,2800.0,3102.318942310096,1635.6050999893341,9850.277199991979,586.5769230769231,0.1740098543035902,0.0,2900,3300,3500,3500,4400,4800,5000,9900,9900,9900,9900
POST,/batch[5] [burst],17,0,3000.0,3225.0648176499562,2185.330600012094,4751.64259999292,941.4117647058823,0.05688783698386603,0.0,3000,3600,3600,3800,4300,4800,4800,4800,4800,4800,4800
POST,/batch[6] [burst],5,0,2500.0,2738.9813199988566,2404.1503999906126,3563.8590000162367,1118.4,0.016731716759960595,0.0,2500,2800,2800,3600,3600,3600,3600,3600,3600,3600,3600
POST,/batch[7] [burst],16,0,2700.0,2972.2204625013546,2357.019399991259,4951.553699997021,1295.875,0.0535414936318739,0.0,2800,3000,3200,3200,3900,5000,5000,5000,5000,5000,5000
POST,/batch[8] [burst],11,0,3500.0,3405.4684636357706,2338.0742000008468,4518.645799980732,1473.7272727272727,0.03680977687191331,0.0,3500,3700,3800,3800,4000,4500,4500,4500,4500,4500,4500
POST,/batch[9] [burst],16,0,3100.0,3205.775500005984,2281.865500001004,4438.487500010524,1650.0,0.0535414936318739,0.0,3200,3400,3400,3400,3800,4400,4400,4400,4400,4400,4400
GET,/health [mixed],2,0,3100.0,3298.735949996626,3055.0117999955546,3542.4600999976974,21.0,0.006692686703984238,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/health [throughput],32,0,2700.0,2845.8214937472803,1477.1009999967646,7919.2695999809075,21.0,0.1070829872637478,0.0,2700,3000,3300,3400,3800,4000,7900,7900,7900,7900,7900
GET,/status [mixed],2,0,2600.0,2618.807850012672,2553.6102000041865,2684.005500021158,411.0,0.006692686703984238,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
POST,/webhook [burst],73,0,2700.0,2865.177926028144,1358.7713000015356,4875.682899990352,175.2876712328767,0.24428306469542468,0.0,2700,3100,3400,3600,3900,4300,4700,4900,4900,4900,4900
POST,/webhook [mixed-steady],159,0,2800.0,3007.088720126542,1491.8853999988642,9090.234400006011,175.1823899371069,0.5320685929667469,0.0,2800,3100,3400,3500,4100,4400,4700,8900,9100,9100,9100
POST,/webhook [resilience-duplicate],43,0,2900.0,3071.6446162807906,1519.789000012679,9039.304300007643,175.09302325581396,0.14389276413566113,0.0,2900,3400,3600,3800,4300,4300,9000,9000,9000,9000,9000
POST,/webhook [resilience-unique],169,0,2800.0,2948.472016567458,1420.5229999788571,9594.94359997916,175.19526627218934,0.5655320264866681,0.0,2800,3200,3300,3400,3900,4500,4600,7900,9600,9600,9600
POST,/webhook [scalability-large],57,0,2800.0,3090.3307280682943,1741.171600006055,8988.294300012058,175.1578947368421,0.19074157106355077,0.0,2800,3100,3400,3800,4300,4400,4500,9000,9000,9000,9000
POST,/webhook [scalability-medium],62,0,2800.0,3017.492125808325,1529.7503999900073,8644.180500006769,175.38709677419354,0.20747328782351138,0.0,2800,3100,3300,3500,3900,4500,4900,8600,8600,8600,8600
POST,/webhook [scalability-small],58,0,2900.0,3016.9431465524367,1629.037700011395,8253.279399999883,175.29310344827587,0.1940879144155429,0.0,2900,3100,3400,3500,3900,4400,4500,8300,8300,8300,8300
POST,/webhook [throughput],268,0,2800.0,2956.770529478585,1342.918300011661,9700.079500005813,175.25,0.8968200183338879,0.0,2800,3100,3400,3500,4000,4300,4600,5000,9700,9700,9700
,Aggregated,1412,0,2900.0,3073.09369369748,1342.918300011661,9850.277199991979,656.3895184135978,4.725036813012872,0.0,2900,3300,3500,3600,4100,4500,5000,8600,9700,9900,9900
