Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/batch[16] [burst],17,0,11000.0,13500.923735295039,8630.154499987839,20250.08510000771,2892.4117647058824,0.02838265166520565,0.0,11000,17000,18000,18000,20000,20000,20000,20000,20000,20000,20000
POST,/batch[17] [burst],19,0,12000.0,12070.858157896988,2032.389800006058,19537.11150001618,3071.0526315789475,0.031721787155229844,0.0,12000,13000,14000,16000,19000,20000,20000,20000,20000,20000,20000
POST,/batch[18] [burst],16,0,11000.0,11462.707000006048,1581.5711000177544,19686.95870001102,3246.625,0.026713083920193552,0.0,11000,13000,15000,15000,19000,20000,20000,20000,20000,20000,20000
POST,/batch[19] [burst],15,0,13000.0,13343.751986666271,8656.239200005075,19735.929799993755,3424.4,0.025043516175181454,0.0,13000,14000,17000,18000,18000,20000,20000,20000,20000,20000,20000
POST,/batch[20] [burst],9,0,16000.0,14086.430755557052,7683.665599994129,19168.357099988498,3603.5555555555557,0.015026109705108873,0.0,16000,16000,18000,18000,19000,19000,19000,19000,19000,19000,19000
POST,/batch[25] [mixed],11,0,15000.0,14246.238554544769,9260.802100005094,18331.029499997385,4489.363636363636,0.018365245195133068,0.0,15000,17000,17000,17000,18000,18000,18000,18000,18000,18000,18000
POST,/batch[3] [mixed],62,0,11000.0,11686.440303228372,156.16620000218973,20307.172900007572,586.7258064516129,0.10351320019075001,0.0,11000,13000,16000,17000,17000,18000,20000,20000,20000,20000,20000
POST,/batch[5] [burst],19,0,10000.0,11500.17501052322,254.49849999858998,17703.983799990965,941.1578947368421,0.031721787155229844,0.0,10000,13000,17000,17000,17000,18000,18000,18000,18000,18000,18000
POST,/batch[6] [burst],18,0,12000.0,10886.785366667835,613.590099994326,17536.533100006636,1119.0555555555557,0.030052219410217747,0.0,12000,13000,13000,13000,17000,18000,18000,18000,18000,18000,18000
POST,/batch[7] [burst],19,0,13000.0,12685.401636843668,5541.166400013026,20027.34739999869,1295.7894736842106,0.031721787155229844,0.0,13000,15000,17000,17000,20000,20000,20000,20000,20000,20000,20000
POST,/batch[8] [burst],16,0,12000.0,12485.826874997656,8236.389400000917,17713.921399990795,1472.5,0.026713083920193552,0.0,12000,13000,15000,15000,17000,18000,18000,18000,18000,18000,18000
POST,/batch[9] [burst],17,0,11000.0,11702.666888237753,6334.825700003421,17821.560599986697,1650.0,0.02838265166520565,0.0,11000,13000,13000,16000,17000,18000,18000,18000,18000,18000,18000
GET,/health [mixed],13,0,12000.0,12236.460615388261,7907.812599994941,17227.254900004482,21.0,0.02170438068515726,0.0,12000,13000,14000,16000,17000,17000,17000,17000,17000,17000,17000
GET,/health [throughput],26,0,11000.0,11910.83398846296,3167.5490000052378,19012.899800000014,21.0,0.04340876137031452,0.0,11000,13000,16000,16000,17000,18000,19000,19000,19000,19000,19000
GET,/status [mixed],13,0,12000.0,12637.017792307934,6776.782899978571,18510.18159999512,409.0769230769231,0.02170438068515726,0.0,12000,13000,17000,17000,18000,19000,19000,19000,19000,19000,19000
POST,/webhook [burst],118,0,11000.0,11630.43166440665,2176.655999996001,20320.965699997032,175.38983050847457,0.19700899391142745,0.0,11000,12000,14000,16000,18000,18000,20000,20000,20000,20000,20000
POST,/webhook [mixed-steady],152,0,11000.0,11915.632706578004,1083.8303999917116,19729.62319999351,175.2434210526316,0.25377429724183875,0.0,11000,13000,16000,17000,18000,19000,19000,20000,20000,20000,20000
POST,/webhook [resilience-duplicate],61,0,11000.0,12146.84514590247,3783.235099981539,19962.03609998338,175.31147540983608,0.10184363244573792,0.0,11000,13000,16000,17000,18000,18000,19000,20000,20000,20000,20000
POST,/webhook [resilience-unique],253,0,11000.0,11736.986719368306,53.97390000871383,20133.956400008174,175.20553359683794,0.42240063948806056,0.0,11000,13000,15000,16000,17000,18000,19000,19000,20000,20000,20000
POST,/webhook [scalability-large],97,0,11000.0,11954.966535050356,2405.95710001071,20396.43769999384,175.2577319587629,0.16194807126617342,0.0,11000,12000,16000,16000,18000,19000,20000,20000,20000,20000,20000
POST,/webhook [scalability-medium],111,0,11000.0,11746.697893693963,658.9403999969363,18971.82989999419,175.3153153153153,0.18532201969634277,0.0,11000,13000,15000,16000,18000,18000,19000,19000,19000,19000,19000
POST,/webhook [scalability-small],85,0,12000.0,12047.202437649385,2132.5485999986995,19185.671000013826,175.41176470588235,0.14191325832602825,0.0,12000,13000,15000,16000,17000,18000,19000,19000,19000,19000,19000
POST,/webhook [throughput],322,0,11000.0,11764.66504751511,1134.0492999879643,20283.048499986762,175.29813664596273,0.5376008138938952,0.0,11000,13000,16000,17000,17000,18000,19000,20000,20000,20000,20000
,Aggregated,2251,0,11000.0,11968.680124744993,53.97390000871383,20577.510000002803,920.5548645046646,3.75819699402223,0.0,11000,13000,16000,17000,18000,19000,20000,20000,20000,21000,21000
